MatchID,Date,Season,Venue,Team1,Team2,Winner,Margin,MarginType,PlayerOfMatch,RunsTeam1,RunsTeam2,WicketsTeam1,WicketsTeam2
MATCH1566,2022-09-16,2022,Chennai,Sunrisers Hyderabad,Kolkata Knight Riders,Punjab Kings,43,wickets,Player_17,249,158,3,8
MATCH1567,2021-02-04,2021,Kolkata,Delhi Capitals,Mumbai Indians,Rajasthan Royals,45,runs,Player_21,90,107,1,4
MATCH1568,2015-12-29,2015,Bangalore,Mumbai Indians,Royal Challengers Bangalore,Chennai Super Kings,46,runs,Player_38,118,199,7,10
MATCH1569,2010-09-14,2010,Chennai,Punjab Kings,Chennai Super Kings,Kolkata Knight Riders,17,runs,Player_26,106,172,8,8
MATCH1570,2010-10-17,2010,Delhi,Delhi Capitals,Delhi Capitals,Chennai Super Kings,16,wickets,Player_58,207,211,10,1
MATCH1571,2010-05-01,2010,Kolkata,Sunrisers Hyderabad,Sunrisers Hyderabad,Chennai Super Kings,24,runs,Player_62,89,98,5,0
MATCH1572,2021-06-21,2021,Jaipur,Punjab Kings,Mumbai Indians,Rajasthan Royals,15,wickets,Player_78,212,241,4,0
MATCH1573,2016-08-21,2016,Hyderabad,Rajasthan Royals,Chennai Super Kings,Mumbai Indians,44,wickets,Player_76,226,209,2,5
MATCH1574,2012-04-25,2012,Pune,Chennai Super Kings,Mumbai Indians,Mumbai Indians,32,wickets,Player_96,205,207,8,10
MATCH1575,2011-10-02,2011,Bangalore,Chennai Super Kings,Rajasthan Royals,Kolkata Knight Riders,43,wickets,Player_43,231,238,5,5
MATCH1576,2023-04-28,2023,Chennai,Punjab Kings,Sunrisers Hyderabad,Mumbai Indians,36,wickets,Player_8,191,158,5,5
MATCH1577,2014-08-10,2014,Pune,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,23,wickets,Player_1,121,207,8,4
MATCH1578,2009-08-25,2009,Pune,Sunrisers Hyderabad,Sunrisers Hyderabad,Royal Challengers Bangalore,31,wickets,Player_49,141,245,8,8
MATCH1579,2019-04-20,2019,Delhi,Royal Challengers Bangalore,Punjab Kings,Royal Challengers Bangalore,18,wickets,Player_57,215,102,8,0
MATCH1580,2009-04-30,2009,Bangalore,Delhi Capitals,Rajasthan Royals,Delhi Capitals,27,runs,Player_25,191,173,0,4
MATCH1581,2024-10-17,2024,Chennai,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,2,wickets,Player_5,242,106,3,1
MATCH1582,2023-09-08,2023,Kolkata,Punjab Kings,Mumbai Indians,Rajasthan Royals,8,wickets,Player_75,191,93,7,5
MATCH1583,2019-07-13,2019,Mumbai,Rajasthan Royals,Punjab Kings,Chennai Super Kings,5,wickets,Player_2,198,250,8,2
MATCH1584,2022-06-17,2022,Chennai,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,44,wickets,Player_12,191,236,1,10
MATCH1585,2020-04-11,2020,Bangalore,Chennai Super Kings,Kolkata Knight Riders,Mumbai Indians,48,runs,Player_44,175,181,0,4
MATCH1586,2020-05-25,2020,Chennai,Sunrisers Hyderabad,Chennai Super Kings,Royal Challengers Bangalore,29,wickets,Player_37,205,192,6,1
MATCH1587,2011-07-15,2011,Mumbai,Mumbai Indians,Mumbai Indians,Punjab Kings,16,wickets,Player_40,246,189,7,8
MATCH1588,2023-08-18,2023,Mumbai,Rajasthan Royals,Royal Challengers Bangalore,Delhi Capitals,50,wickets,Player_66,110,178,3,5
MATCH1589,2019-06-11,2019,Pune,Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,5,runs,Player_60,82,109,1,4
MATCH1590,2024-09-27,2024,Mumbai,Kolkata Knight Riders,Rajasthan Royals,Royal Challengers Bangalore,33,wickets,Player_70,87,132,3,2
MATCH1591,2014-01-04,2014,Pune,Chennai Super Kings,Rajasthan Royals,Punjab Kings,28,wickets,Player_75,140,230,9,6
MATCH1592,2022-10-19,2022,Delhi,Rajasthan Royals,Punjab Kings,Delhi Capitals,21,wickets,Player_65,230,80,5,2
MATCH1593,2010-03-24,2010,Delhi,Rajasthan Royals,Kolkata Knight Riders,Punjab Kings,24,wickets,Player_65,137,92,3,8
MATCH1594,2015-10-04,2015,Jaipur,Kolkata Knight Riders,Sunrisers Hyderabad,Mumbai Indians,31,runs,Player_75,216,163,4,5
MATCH1595,2011-07-31,2011,Pune,Royal Challengers Bangalore,Mumbai Indians,Delhi Capitals,42,runs,Player_20,103,122,3,3
MATCH1596,2023-09-09,2023,Delhi,Chennai Super Kings,Rajasthan Royals,Sunrisers Hyderabad,9,wickets,Player_5,134,166,9,6
MATCH1597,2008-11-11,2008,Kolkata,Kolkata Knight Riders,Rajasthan Royals,Punjab Kings,35,wickets,Player_91,235,166,5,10
MATCH1598,2024-06-10,2024,Chennai,Mumbai Indians,Rajasthan Royals,Kolkata Knight Riders,9,runs,Player_35,106,81,6,2
MATCH1599,2015-08-20,2015,Jaipur,Delhi Capitals,Mumbai Indians,Rajasthan Royals,17,runs,Player_1,173,175,4,4
MATCH1600,2018-10-10,2018,Delhi,Mumbai Indians,Sunrisers Hyderabad,Rajasthan Royals,42,wickets,Player_4,222,159,3,9
MATCH1601,2012-05-09,2012,Chennai,Rajasthan Royals,Punjab Kings,Chennai Super Kings,27,wickets,Player_94,91,190,4,4
MATCH1602,2016-01-24,2016,Bangalore,Chennai Super Kings,Delhi Capitals,Rajasthan Royals,3,wickets,Player_90,108,223,4,1
MATCH1603,2019-04-26,2019,Kolkata,Mumbai Indians,Rajasthan Royals,Kolkata Knight Riders,18,wickets,Player_60,183,115,0,8
MATCH1604,2021-08-13,2021,Hyderabad,Rajasthan Royals,Chennai Super Kings,Royal Challengers Bangalore,48,runs,Player_97,108,200,2,4
MATCH1605,2019-02-22,2019,Delhi,Sunrisers Hyderabad,Kolkata Knight Riders,Chennai Super Kings,45,wickets,Player_81,185,243,9,0
MATCH1606,2008-05-17,2008,Jaipur,Royal Challengers Bangalore,Sunrisers Hyderabad,Chennai Super Kings,16,wickets,Player_42,146,237,0,4
MATCH1607,2015-01-14,2015,Bangalore,Royal Challengers Bangalore,Chennai Super Kings,Delhi Capitals,17,wickets,Player_4,227,222,8,1
MATCH1608,2012-08-27,2012,Bangalore,Delhi Capitals,Mumbai Indians,Kolkata Knight Riders,27,runs,Player_8,196,122,2,9
MATCH1609,2009-03-27,2009,Jaipur,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,34,wickets,Player_35,185,81,2,0
MATCH1610,2022-07-06,2022,Delhi,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,35,wickets,Player_5,118,176,5,2
MATCH1611,2020-07-14,2020,Kolkata,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,24,runs,Player_53,220,152,0,3
MATCH1612,2011-10-07,2011,Mumbai,Rajasthan Royals,Rajasthan Royals,Kolkata Knight Riders,14,wickets,Player_19,202,80,5,5
MATCH1613,2022-04-10,2022,Chennai,Delhi Capitals,Mumbai Indians,Punjab Kings,41,wickets,Player_27,202,195,8,2
MATCH1614,2018-04-10,2018,Chennai,Royal Challengers Bangalore,Rajasthan Royals,Punjab Kings,18,runs,Player_14,144,143,5,1
MATCH1615,2018-08-28,2018,Delhi,Rajasthan Royals,Rajasthan Royals,Punjab Kings,13,wickets,Player_37,100,146,7,5
MATCH1616,2012-03-13,2012,Kolkata,Rajasthan Royals,Punjab Kings,Sunrisers Hyderabad,48,runs,Player_15,197,203,0,6
MATCH1617,2010-12-08,2010,Jaipur,Chennai Super Kings,Royal Challengers Bangalore,Kolkata Knight Riders,23,runs,Player_90,123,161,7,1
MATCH1618,2009-09-02,2009,Mumbai,Royal Challengers Bangalore,Sunrisers Hyderabad,Delhi Capitals,4,wickets,Player_82,227,152,9,9
MATCH1619,2014-08-07,2014,Pune,Sunrisers Hyderabad,Mumbai Indians,Rajasthan Royals,1,runs,Player_15,198,224,4,0
MATCH1620,2022-02-09,2022,Bangalore,Mumbai Indians,Mumbai Indians,Mumbai Indians,36,wickets,Player_98,154,147,9,8
MATCH1621,2013-03-19,2013,Mumbai,Delhi Capitals,Chennai Super Kings,Royal Challengers Bangalore,27,wickets,Player_31,232,113,3,1
MATCH1622,2015-01-25,2015,Hyderabad,Punjab Kings,Rajasthan Royals,Mumbai Indians,14,wickets,Player_40,122,80,10,7
MATCH1623,2010-11-30,2010,Jaipur,Mumbai Indians,Sunrisers Hyderabad,Punjab Kings,26,wickets,Player_61,159,163,4,3
MATCH1624,2011-03-07,2011,Delhi,Mumbai Indians,Sunrisers Hyderabad,Chennai Super Kings,42,runs,Player_99,209,155,10,9
MATCH1625,2015-03-16,2015,Hyderabad,Sunrisers Hyderabad,Royal Challengers Bangalore,Kolkata Knight Riders,6,wickets,Player_37,82,144,3,0
MATCH1626,2008-08-18,2008,Chennai,Chennai Super Kings,Rajasthan Royals,Punjab Kings,38,wickets,Player_99,222,165,6,1
MATCH1627,2020-08-08,2020,Kolkata,Royal Challengers Bangalore,Punjab Kings,Chennai Super Kings,34,wickets,Player_59,148,164,9,6
MATCH1628,2018-02-12,2018,Bangalore,Chennai Super Kings,Punjab Kings,Rajasthan Royals,21,wickets,Player_81,221,120,5,0
MATCH1629,2022-09-06,2022,Kolkata,Kolkata Knight Riders,Punjab Kings,Punjab Kings,12,runs,Player_28,88,185,8,9
MATCH1630,2019-12-26,2019,Delhi,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,16,wickets,Player_50,127,233,9,9
MATCH1631,2023-08-01,2023,Mumbai,Delhi Capitals,Delhi Capitals,Mumbai Indians,7,wickets,Player_11,122,168,0,3
MATCH1632,2022-05-13,2022,Kolkata,Punjab Kings,Sunrisers Hyderabad,Rajasthan Royals,29,wickets,Player_13,220,209,3,9
MATCH1633,2021-10-20,2021,Bangalore,Chennai Super Kings,Rajasthan Royals,Delhi Capitals,1,runs,Player_50,212,185,1,6
MATCH1634,2022-06-01,2022,Jaipur,Kolkata Knight Riders,Royal Challengers Bangalore,Delhi Capitals,9,wickets,Player_76,181,202,4,6
MATCH1635,2013-12-03,2013,Kolkata,Delhi Capitals,Sunrisers Hyderabad,Punjab Kings,37,wickets,Player_95,189,237,7,0
MATCH1636,2010-02-27,2010,Pune,Kolkata Knight Riders,Royal Challengers Bangalore,Punjab Kings,37,runs,Player_12,113,160,5,1
MATCH1637,2015-01-18,2015,Hyderabad,Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,50,wickets,Player_21,206,134,2,5
MATCH1638,2010-04-20,2010,Hyderabad,Mumbai Indians,Chennai Super Kings,Kolkata Knight Riders,18,wickets,Player_56,138,82,6,1
MATCH1639,2018-11-08,2018,Delhi,Mumbai Indians,Rajasthan Royals,Royal Challengers Bangalore,20,wickets,Player_37,119,179,3,0
MATCH1640,2014-02-24,2014,Kolkata,Punjab Kings,Kolkata Knight Riders,Rajasthan Royals,4,runs,Player_1,82,133,7,8
MATCH1641,2022-04-12,2022,Mumbai,Chennai Super Kings,Sunrisers Hyderabad,Mumbai Indians,11,runs,Player_42,194,218,3,5
MATCH1642,2012-02-10,2012,Jaipur,Mumbai Indians,Sunrisers Hyderabad,Delhi Capitals,3,runs,Player_63,191,208,2,1
MATCH1643,2021-05-24,2021,Pune,Sunrisers Hyderabad,Rajasthan Royals,Kolkata Knight Riders,34,runs,Player_83,102,201,4,4
MATCH1644,2011-03-22,2011,Hyderabad,Royal Challengers Bangalore,Rajasthan Royals,Punjab Kings,33,wickets,Player_86,212,198,2,10
MATCH1645,2012-10-13,2012,Kolkata,Sunrisers Hyderabad,Royal Challengers Bangalore,Punjab Kings,34,wickets,Player_51,237,156,8,5
MATCH1646,2016-02-01,2016,Bangalore,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,21,runs,Player_91,195,98,6,7
MATCH1647,2010-12-22,2010,Chennai,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,14,runs,Player_17,110,137,2,5
MATCH1648,2024-11-15,2024,Hyderabad,Sunrisers Hyderabad,Royal Challengers Bangalore,Rajasthan Royals,31,wickets,Player_76,91,231,0,8
MATCH1649,2016-07-15,2016,Hyderabad,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,15,runs,Player_5,107,107,3,3
MATCH1650,2019-04-21,2019,Bangalore,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,8,runs,Player_18,146,100,8,9
MATCH1651,2023-05-19,2023,Mumbai,Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,14,runs,Player_40,159,183,0,7
MATCH1652,2015-07-07,2015,Delhi,Kolkata Knight Riders,Kolkata Knight Riders,Sunrisers Hyderabad,29,wickets,Player_62,215,233,8,8
MATCH1653,2024-06-22,2024,Pune,Rajasthan Royals,Sunrisers Hyderabad,Mumbai Indians,5,runs,Player_54,243,209,6,6
MATCH1654,2022-05-03,2022,Jaipur,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,19,runs,Player_80,141,144,6,3
MATCH1655,2017-02-22,2017,Jaipur,Mumbai Indians,Sunrisers Hyderabad,Punjab Kings,43,wickets,Player_21,231,146,5,8
MATCH1656,2023-03-25,2023,Jaipur,Punjab Kings,Mumbai Indians,Punjab Kings,13,wickets,Player_47,250,127,3,3
MATCH1657,2013-02-18,2013,Hyderabad,Delhi Capitals,Punjab Kings,Delhi Capitals,15,wickets,Player_79,86,217,2,10
MATCH1658,2023-10-21,2023,Hyderabad,Mumbai Indians,Chennai Super Kings,Mumbai Indians,14,runs,Player_37,93,197,1,8
MATCH1659,2010-07-26,2010,Kolkata,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,30,runs,Player_16,128,154,8,1
MATCH1660,2022-12-19,2022,Hyderabad,Kolkata Knight Riders,Mumbai Indians,Rajasthan Royals,38,runs,Player_76,190,132,6,7
MATCH1661,2008-07-06,2008,Pune,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,9,wickets,Player_30,142,147,5,9
MATCH1662,2019-06-08,2019,Hyderabad,Mumbai Indians,Kolkata Knight Riders,Chennai Super Kings,12,wickets,Player_61,150,176,8,2
MATCH1663,2025-05-30,2025,Delhi,Chennai Super Kings,Kolkata Knight Riders,Punjab Kings,30,runs,Player_97,143,200,4,8
MATCH1664,2018-04-05,2018,Hyderabad,Delhi Capitals,Sunrisers Hyderabad,Royal Challengers Bangalore,31,runs,Player_82,148,227,5,2
MATCH1665,2013-12-08,2013,Mumbai,Chennai Super Kings,Sunrisers Hyderabad,Delhi Capitals,41,runs,Player_57,226,175,5,5
MATCH1666,2015-01-05,2015,Hyderabad,Chennai Super Kings,Royal Challengers Bangalore,Punjab Kings,50,wickets,Player_76,129,178,2,0
MATCH1667,2011-01-11,2011,Jaipur,Mumbai Indians,Royal Challengers Bangalore,Chennai Super Kings,41,wickets,Player_58,138,80,2,10
MATCH1668,2014-05-01,2014,Mumbai,Royal Challengers Bangalore,Chennai Super Kings,Rajasthan Royals,41,wickets,Player_93,146,204,7,6
MATCH1669,2021-11-16,2021,Delhi,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,27,runs,Player_17,121,147,8,6
MATCH1670,2015-01-26,2015,Hyderabad,Rajasthan Royals,Mumbai Indians,Sunrisers Hyderabad,3,runs,Player_1,116,98,6,4
MATCH1671,2022-07-17,2022,Bangalore,Kolkata Knight Riders,Mumbai Indians,Rajasthan Royals,24,wickets,Player_13,114,89,2,9
MATCH1672,2020-01-11,2020,Kolkata,Kolkata Knight Riders,Sunrisers Hyderabad,Royal Challengers Bangalore,29,runs,Player_26,92,181,10,6
MATCH1673,2019-04-17,2019,Delhi,Chennai Super Kings,Chennai Super Kings,Delhi Capitals,23,runs,Player_33,209,197,4,5
MATCH1674,2015-10-09,2015,Chennai,Delhi Capitals,Chennai Super Kings,Delhi Capitals,19,wickets,Player_77,127,211,0,10
MATCH1675,2020-11-05,2020,Pune,Mumbai Indians,Rajasthan Royals,Sunrisers Hyderabad,7,wickets,Player_21,100,133,7,1
MATCH1676,2013-07-06,2013,Delhi,Sunrisers Hyderabad,Sunrisers Hyderabad,Kolkata Knight Riders,7,wickets,Player_9,221,221,1,3
MATCH1677,2012-07-09,2012,Hyderabad,Royal Challengers Bangalore,Chennai Super Kings,Sunrisers Hyderabad,36,wickets,Player_2,215,85,8,5
MATCH1678,2016-03-16,2016,Bangalore,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,4,runs,Player_40,135,236,1,4
MATCH1679,2023-01-07,2023,Kolkata,Sunrisers Hyderabad,Sunrisers Hyderabad,Punjab Kings,27,wickets,Player_39,171,123,5,4
MATCH1680,2015-06-05,2015,Chennai,Kolkata Knight Riders,Royal Challengers Bangalore,Rajasthan Royals,26,runs,Player_53,127,81,3,4
MATCH1681,2017-03-16,2017,Chennai,Rajasthan Royals,Kolkata Knight Riders,Sunrisers Hyderabad,30,runs,Player_64,224,184,7,5
MATCH1682,2021-01-06,2021,Pune,Punjab Kings,Mumbai Indians,Mumbai Indians,22,runs,Player_97,100,185,6,7
MATCH1683,2020-07-15,2020,Mumbai,Mumbai Indians,Royal Challengers Bangalore,Chennai Super Kings,14,wickets,Player_27,217,170,9,8
MATCH1684,2023-02-08,2023,Jaipur,Rajasthan Royals,Rajasthan Royals,Sunrisers Hyderabad,15,wickets,Player_7,188,131,10,10
MATCH1685,2014-11-24,2014,Pune,Chennai Super Kings,Punjab Kings,Sunrisers Hyderabad,34,runs,Player_77,182,196,5,9
MATCH1686,2013-01-03,2013,Hyderabad,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,43,wickets,Player_36,123,202,1,5
MATCH1687,2014-03-20,2014,Pune,Sunrisers Hyderabad,Sunrisers Hyderabad,Delhi Capitals,49,runs,Player_70,149,201,3,1
MATCH1688,2021-06-08,2021,Pune,Rajasthan Royals,Punjab Kings,Punjab Kings,6,wickets,Player_30,192,183,9,5
MATCH1689,2019-12-07,2019,Delhi,Chennai Super Kings,Chennai Super Kings,Rajasthan Royals,49,runs,Player_63,181,180,10,8
MATCH1690,2015-08-19,2015,Mumbai,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,21,runs,Player_1,203,247,3,0
MATCH1691,2022-07-03,2022,Chennai,Delhi Capitals,Royal Challengers Bangalore,Chennai Super Kings,37,wickets,Player_30,236,204,5,2
MATCH1692,2009-07-27,2009,Bangalore,Chennai Super Kings,Punjab Kings,Punjab Kings,7,wickets,Player_20,109,199,2,5
MATCH1693,2015-02-20,2015,Kolkata,Sunrisers Hyderabad,Rajasthan Royals,Punjab Kings,33,runs,Player_38,200,241,5,10
MATCH1694,2014-04-27,2014,Mumbai,Chennai Super Kings,Mumbai Indians,Delhi Capitals,37,runs,Player_6,128,125,8,4
MATCH1695,2016-04-18,2016,Pune,Rajasthan Royals,Kolkata Knight Riders,Punjab Kings,37,runs,Player_84,238,168,4,1
MATCH1696,2023-05-28,2023,Delhi,Mumbai Indians,Rajasthan Royals,Punjab Kings,45,runs,Player_37,142,136,9,10
MATCH1697,2016-04-16,2016,Delhi,Royal Challengers Bangalore,Kolkata Knight Riders,Mumbai Indians,44,runs,Player_77,111,136,1,4
MATCH1698,2023-07-17,2023,Hyderabad,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,35,runs,Player_94,154,165,6,2
MATCH1699,2023-08-08,2023,Bangalore,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,15,runs,Player_51,167,132,4,7
MATCH1700,2022-02-14,2022,Bangalore,Mumbai Indians,Sunrisers Hyderabad,Delhi Capitals,15,runs,Player_34,171,165,1,9
MATCH1701,2022-06-06,2022,Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,Punjab Kings,20,runs,Player_12,97,158,2,0
MATCH1702,2019-06-21,2019,Bangalore,Kolkata Knight Riders,Rajasthan Royals,Delhi Capitals,11,runs,Player_43,112,91,9,10
MATCH1703,2018-04-25,2018,Hyderabad,Rajasthan Royals,Delhi Capitals,Punjab Kings,34,runs,Player_14,218,194,6,1
MATCH1704,2012-07-01,2012,Bangalore,Kolkata Knight Riders,Rajasthan Royals,Sunrisers Hyderabad,39,runs,Player_71,91,131,4,4
MATCH1705,2015-07-16,2015,Mumbai,Mumbai Indians,Mumbai Indians,Rajasthan Royals,37,wickets,Player_72,188,150,0,2
MATCH1706,2020-08-28,2020,Pune,Mumbai Indians,Sunrisers Hyderabad,Rajasthan Royals,46,runs,Player_41,212,221,2,5
MATCH1707,2021-02-23,2021,Mumbai,Chennai Super Kings,Punjab Kings,Rajasthan Royals,21,runs,Player_86,145,91,7,8
MATCH1708,2013-07-12,2013,Delhi,Kolkata Knight Riders,Chennai Super Kings,Sunrisers Hyderabad,1,runs,Player_82,139,119,10,4
MATCH1709,2023-06-10,2023,Mumbai,Chennai Super Kings,Chennai Super Kings,Kolkata Knight Riders,50,wickets,Player_99,114,176,4,10
MATCH1710,2012-03-29,2012,Hyderabad,Punjab Kings,Kolkata Knight Riders,Mumbai Indians,26,runs,Player_16,218,128,2,8
MATCH1711,2025-03-07,2025,Kolkata,Rajasthan Royals,Royal Challengers Bangalore,Punjab Kings,1,wickets,Player_82,81,158,5,3
MATCH1712,2017-09-21,2017,Hyderabad,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,22,wickets,Player_28,93,246,10,3
MATCH1713,2023-12-07,2023,Delhi,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,41,wickets,Player_1,246,227,9,1
MATCH1714,2015-03-16,2015,Kolkata,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,20,runs,Player_91,198,165,10,6
MATCH1715,2015-09-10,2015,Jaipur,Sunrisers Hyderabad,Royal Challengers Bangalore,Kolkata Knight Riders,18,runs,Player_49,93,169,4,10
MATCH1716,2012-12-22,2012,Delhi,Rajasthan Royals,Mumbai Indians,Mumbai Indians,40,wickets,Player_34,192,86,8,2
MATCH1717,2013-05-22,2013,Jaipur,Punjab Kings,Delhi Capitals,Sunrisers Hyderabad,47,runs,Player_39,115,241,2,7
MATCH1718,2023-07-01,2023,Mumbai,Rajasthan Royals,Kolkata Knight Riders,Chennai Super Kings,28,runs,Player_55,90,178,3,10
MATCH1719,2016-07-13,2016,Chennai,Chennai Super Kings,Mumbai Indians,Delhi Capitals,33,wickets,Player_83,89,250,1,3
MATCH1720,2013-11-11,2013,Hyderabad,Royal Challengers Bangalore,Chennai Super Kings,Sunrisers Hyderabad,34,runs,Player_63,193,204,0,8
MATCH1721,2008-07-31,2008,Mumbai,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,38,wickets,Player_56,157,168,5,3
MATCH1722,2013-02-23,2013,Chennai,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,49,wickets,Player_7,190,146,7,1
MATCH1723,2014-05-05,2014,Bangalore,Mumbai Indians,Mumbai Indians,Sunrisers Hyderabad,14,wickets,Player_37,105,164,9,4
MATCH1724,2013-06-22,2013,Kolkata,Mumbai Indians,Punjab Kings,Royal Challengers Bangalore,16,runs,Player_27,110,100,0,10
MATCH1725,2019-09-09,2019,Bangalore,Chennai Super Kings,Sunrisers Hyderabad,Mumbai Indians,6,runs,Player_44,154,147,2,7
MATCH1726,2014-01-15,2014,Hyderabad,Rajasthan Royals,Rajasthan Royals,Royal Challengers Bangalore,7,runs,Player_60,239,175,1,10
MATCH1727,2013-10-26,2013,Jaipur,Sunrisers Hyderabad,Sunrisers Hyderabad,Mumbai Indians,43,wickets,Player_27,199,130,2,7
MATCH1728,2012-08-07,2012,Pune,Delhi Capitals,Punjab Kings,Punjab Kings,41,runs,Player_19,227,196,0,5
MATCH1729,2014-11-23,2014,Pune,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,20,wickets,Player_31,125,236,2,8
MATCH1730,2009-05-19,2009,Hyderabad,Mumbai Indians,Mumbai Indians,Mumbai Indians,33,runs,Player_51,170,117,2,8
MATCH1731,2014-05-06,2014,Bangalore,Punjab Kings,Punjab Kings,Kolkata Knight Riders,50,wickets,Player_68,192,248,9,6
MATCH1732,2013-09-28,2013,Pune,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,43,runs,Player_87,222,131,2,0
MATCH1733,2012-01-12,2012,Kolkata,Delhi Capitals,Kolkata Knight Riders,Rajasthan Royals,2,wickets,Player_67,238,138,6,0
MATCH1734,2010-04-17,2010,Chennai,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,43,wickets,Player_5,158,98,6,1
MATCH1735,2021-09-02,2021,Kolkata,Mumbai Indians,Delhi Capitals,Kolkata Knight Riders,37,wickets,Player_11,186,118,9,3
MATCH1736,2012-09-29,2012,Hyderabad,Punjab Kings,Sunrisers Hyderabad,Rajasthan Royals,39,wickets,Player_24,242,148,2,9
MATCH1737,2016-01-17,2016,Delhi,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,38,runs,Player_46,128,202,6,7
MATCH1738,2018-08-10,2018,Delhi,Delhi Capitals,Sunrisers Hyderabad,Rajasthan Royals,34,runs,Player_28,247,94,0,4
MATCH1739,2017-02-02,2017,Delhi,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,31,runs,Player_28,154,142,8,2
MATCH1740,2020-12-16,2020,Jaipur,Royal Challengers Bangalore,Punjab Kings,Chennai Super Kings,37,runs,Player_2,176,89,1,4
MATCH1741,2012-01-28,2012,Pune,Kolkata Knight Riders,Delhi Capitals,Sunrisers Hyderabad,11,runs,Player_35,223,243,5,5
MATCH1742,2012-04-12,2012,Hyderabad,Rajasthan Royals,Mumbai Indians,Royal Challengers Bangalore,14,wickets,Player_65,120,102,2,4
MATCH1743,2020-09-21,2020,Bangalore,Royal Challengers Bangalore,Rajasthan Royals,Sunrisers Hyderabad,20,runs,Player_42,187,138,4,2
MATCH1744,2012-04-30,2012,Delhi,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,16,wickets,Player_63,99,111,7,6
MATCH1745,2011-03-22,2011,Kolkata,Kolkata Knight Riders,Chennai Super Kings,Rajasthan Royals,1,runs,Player_64,87,228,2,5
MATCH1746,2022-09-26,2022,Pune,Rajasthan Royals,Kolkata Knight Riders,Delhi Capitals,47,runs,Player_22,157,105,5,6
