Date,Invoice ID,Store City,Product Category,Product Name,Quantity Sold,Unit Price,Discount %,Revenue,Profit
2025-08-12,INV97068,Hyderabad,Electronics,Headphones,18,1852.8,6.3,31249.32,6413.31
2025-05-23,INV65152,Bangalore,Home Appliances,Refrigerator,17,1016.11,4.96,16417.09,3372.6
2025-03-26,INV60474,Delhi,Home Appliances,Washing Machine,8,2919.07,26.31,17208.5,3846.95
2025-03-05,INV90853,Mumbai,Grocery,Rice,10,3050.66,16.73,25402.85,4579.3
2024-09-18,INV95057,Mumbai,Grocery,Wheat,14,2518.24,1.35,34779.41,3033.0
2024-04-19,INV99866,Chennai,Grocery,Rice,8,3711.76,7.57,27446.24,2802.36
2025-07-17,INV82525,Mumbai,Grocery,Spices,6,2438.13,17.92,12007.3,1734.96
2025-06-29,INV79292,Kolkata,Grocery,Spices,12,4449.29,8.1,49066.77,9008.04
2025-05-05,INV66737,Chennai,Home Appliances,AC,13,2240.42,14.82,24809.07,2789.13
2025-08-23,INV83790,Chennai,Electronics,Laptop,11,1835.7,20.08,16138.01,2848.66
2024-05-01,INV90870,Mumbai,Home Appliances,Refrigerator,10,1754.97,23.6,13407.97,1579.29
2024-11-10,INV26472,Chennai,Home Appliances,Refrigerator,1,908.2,10.23,815.29,107.37
2024-02-06,INV10751,Pune,Home Appliances,Washing Machine,17,3241.73,12.32,48319.93,7496.22
2024-05-07,INV38414,Bangalore,Fashion,Jeans,12,871.67,9.03,9515.5,1502.27
2024-01-24,INV32041,Hyderabad,Grocery,Sugar,3,1317.95,7.64,3651.78,875.6
2025-09-03,INV86054,Ahmedabad,Electronics,Smartwatch,8,3624.0,19.99,23196.5,1784.83
2025-03-31,INV43237,Bangalore,Home Appliances,AC,9,3502.43,15.19,26733.7,1473.73
2024-11-05,INV87601,Bangalore,Grocery,Rice,6,2645.08,6.87,14780.18,1098.53
2024-01-21,INV66990,Bangalore,Grocery,Spices,18,2558.12,28.99,32697.38,5394.76
2025-02-22,INV67940,Kolkata,Fashion,Jacket,15,2402.47,25.64,26797.15,3866.12
2025-06-24,INV81164,Delhi,Grocery,Sugar,5,687.62,25.66,2555.88,428.07
2024-08-08,INV75957,Delhi,Fashion,Jeans,15,315.46,15.03,4020.7,502.56
2025-04-13,INV97689,Chennai,Electronics,Smartwatch,11,567.96,22.91,4816.24,732.83
2024-12-09,INV02717,Bangalore,Home Appliances,Microwave,17,624.29,20.19,8470.18,1156.09
2024-06-15,INV09416,Pune,Grocery,Wheat,19,1065.02,19.37,16315.79,3576.43
2024-12-22,INV95065,Delhi,Fashion,Jeans,16,4996.68,29.71,56194.66,11175.28
2024-01-02,INV26893,Chennai,Grocery,Sugar,19,4176.02,12.15,69704.04,16896.17
2024-03-11,INV36334,Chennai,Electronics,Mobile,3,1967.09,18.01,4838.45,738.98
2025-01-12,INV82366,Hyderabad,Electronics,Headphones,4,1210.52,21.95,3779.24,383.14
2023-12-09,INV53248,Chennai,Fashion,Jeans,19,1835.9,18.37,28474.26,2294.38
2025-05-03,INV54229,Mumbai,Fashion,Jeans,19,4781.36,24.01,69033.75,12674.22
2025-03-19,INV25691,Delhi,Electronics,Camera,4,3063.35,12.35,10740.11,1554.76
2025-03-09,INV51762,Ahmedabad,Grocery,Spices,11,941.09,13.01,9005.2,1903.52
2024-04-18,INV99492,Mumbai,Electronics,Mobile,19,429.8,3.19,7905.7,1178.22
2024-04-15,INV14487,Delhi,Home Appliances,Microwave,18,99.86,14.43,1538.1,204.4
2025-02-15,INV00495,Delhi,Electronics,Mobile,1,2906.53,26.19,2145.31,477.81
2025-08-19,INV85361,Pune,Electronics,Headphones,7,327.6,17.74,1886.39,418.14
2025-11-05,INV21356,Hyderabad,Home Appliances,Washing Machine,10,1251.87,9.71,11303.13,2748.91
2023-11-17,INV89948,Bangalore,Grocery,Wheat,3,4137.5,10.55,11102.98,2566.73
2024-10-09,INV01789,Bangalore,Electronics,Camera,11,4731.86,27.77,37596.05,3102.83
2024-03-26,INV83817,Delhi,Fashion,Jeans,4,3321.95,11.84,11714.52,2329.25
2025-08-19,INV99917,Delhi,Electronics,Headphones,18,2905.7,19.72,41988.53,3733.78
2024-02-18,INV66903,Pune,Grocery,Sugar,19,835.85,27.68,11485.25,580.39
2024-04-24,INV84313,Delhi,Fashion,Dress,4,2316.73,17.08,7684.13,1448.63
2025-10-08,INV84493,Mumbai,Grocery,Milk,8,4535.18,3.92,34859.21,5726.42
2024-03-07,INV69665,Mumbai,Grocery,Spices,19,3092.48,25.48,43785.81,6395.07
2025-03-30,INV20931,Mumbai,Electronics,Headphones,15,2613.33,26.72,28725.72,4815.04
2025-03-17,INV14752,Mumbai,Home Appliances,Mixer,10,2554.53,6.67,23841.43,3789.77
2025-06-03,INV60573,Delhi,Electronics,Headphones,3,4968.5,2.76,14494.11,1422.37
2024-12-05,INV76263,Kolkata,Fashion,T-Shirt,15,2358.2,25.82,26239.69,4050.48
2025-07-01,INV57566,Chennai,Home Appliances,Microwave,13,4767.43,21.08,48911.92,2856.51
2025-08-04,INV16851,Hyderabad,Grocery,Milk,3,2328.62,16.99,5798.96,463.2
2024-04-04,INV67374,Mumbai,Grocery,Sugar,12,1400.94,0.07,16799.51,2236.72
2024-02-10,INV35464,Hyderabad,Home Appliances,Washing Machine,14,3062.1,7.64,39594.18,9297.89
2023-12-21,INV08272,Bangalore,Fashion,Dress,10,3493.42,27.73,25246.95,4859.5
2025-03-11,INV43201,Delhi,Electronics,Laptop,12,2477.27,23.18,22836.47,1910.89
2024-06-23,INV25899,Mumbai,Fashion,Jacket,1,4335.92,3.96,4164.22,704.15
2025-06-27,INV09944,Kolkata,Home Appliances,Mixer,8,876.86,21.53,5504.58,1106.4
2025-10-03,INV90845,Mumbai,Home Appliances,Washing Machine,15,215.34,2.73,3141.92,187.97
2025-03-17,INV18918,Chennai,Electronics,Mobile,17,1374.95,27.35,16981.32,2099.78
2024-02-07,INV49159,Delhi,Fashion,Shoes,2,2070.7,8.22,3800.98,289.88
2025-04-15,INV72262,Bangalore,Electronics,Camera,3,1681.23,11.45,4466.19,775.36
2023-11-28,INV89431,Pune,Fashion,Shoes,8,3858.71,3.16,29894.2,6092.14
2025-04-08,INV71436,Mumbai,Grocery,Rice,12,248.06,9.97,2679.94,386.2
2024-05-26,INV39248,Bangalore,Home Appliances,AC,14,4140.03,21.94,45243.9,11214.45
2024-03-24,INV02788,Kolkata,Home Appliances,AC,6,1797.47,29.08,7648.59,869.91
2025-03-14,INV17685,Chennai,Electronics,Headphones,3,169.35,26.93,371.23,57.13
2025-01-30,INV46726,Bangalore,Fashion,T-Shirt,4,4767.73,12.7,16648.91,1406.64
2024-12-23,INV30390,Ahmedabad,Home Appliances,Mixer,16,3781.33,13.18,52527.21,10464.28
2024-06-17,INV47903,Pune,Home Appliances,Refrigerator,19,139.88,21.67,2081.79,451.97
2024-03-05,INV83011,Mumbai,Home Appliances,Microwave,14,4263.85,23.27,45803.13,4929.79
2024-12-13,INV25374,Bangalore,Fashion,Shoes,2,1317.13,19.82,2112.15,259.6
2024-04-21,INV02617,Pune,Fashion,Shoes,17,1062.05,2.53,17598.06,3062.17
2025-06-21,INV88674,Mumbai,Fashion,T-Shirt,12,120.43,23.46,1106.13,235.01
2025-01-07,INV42710,Ahmedabad,Home Appliances,Refrigerator,12,2196.05,7.19,24457.85,4262.44
2025-09-26,INV48885,Chennai,Electronics,Smartwatch,18,3330.48,20.16,47862.99,4807.31
2024-11-21,INV78197,Pune,Fashion,Shoes,3,3820.94,9.87,10331.44,1619.88
2025-08-25,INV42516,Pune,Grocery,Spices,19,2454.81,2.58,45438.04,9935.78
2024-02-25,INV02309,Ahmedabad,Electronics,Camera,10,2830.32,17.79,23268.06,2896.01
2025-04-30,INV12224,Bangalore,Fashion,Jacket,9,202.39,21.71,1426.06,329.55
2024-04-02,INV10732,Chennai,Electronics,Mobile,8,1662.86,7.13,12354.38,1940.77
2025-04-03,INV24549,Delhi,Fashion,T-Shirt,12,1790.59,1.89,21080.97,3678.88
2024-03-22,INV92458,Hyderabad,Fashion,Shoes,11,3929.01,9.06,39303.46,5993.25
2025-09-22,INV49338,Hyderabad,Grocery,Spices,1,3788.93,27.05,2764.02,644.28
2025-05-20,INV58389,Bangalore,Home Appliances,Mixer,16,4989.91,5.42,75511.31,4356.0
2024-09-30,INV82264,Pune,Grocery,Spices,17,2189.52,20.04,29762.58,4044.25
2025-09-20,INV35774,Pune,Electronics,Laptop,18,554.57,14.81,8503.89,1609.87
2025-08-04,INV63750,Pune,Fashion,Jeans,13,4217.78,0.31,54661.16,9691.1
2024-03-28,INV56802,Ahmedabad,Fashion,Dress,17,3305.09,25.04,42117.42,6809.48
2024-01-06,INV15288,Bangalore,Electronics,Smartwatch,11,2741.8,20.13,24088.63,1297.5
2025-06-08,INV63382,Kolkata,Grocery,Rice,19,3358.41,6.85,59438.82,6744.79
2024-01-21,INV43315,Chennai,Grocery,Sugar,14,4268.46,16.61,49832.56,9646.27
2025-08-19,INV91269,Chennai,Grocery,Spices,1,1861.68,24.88,1398.49,181.76
2025-03-11,INV14744,Kolkata,Electronics,Laptop,19,3080.95,13.15,50840.3,9931.5
2024-10-29,INV87702,Pune,Home Appliances,Refrigerator,13,1062.11,27.98,9944.11,1023.23
2025-09-13,INV57384,Pune,Grocery,Wheat,16,2838.75,3.41,43871.18,3411.21
2025-04-11,INV05401,Chennai,Grocery,Sugar,15,1260.83,22.97,14568.26,929.84
2024-03-22,INV04891,Delhi,Electronics,Camera,6,3186.97,6.67,17846.39,1082.97
2024-12-11,INV80054,Hyderabad,Fashion,Jeans,15,3082.97,6.77,43113.79,9956.32
2024-02-16,INV95190,Delhi,Home Appliances,Washing Machine,11,4273.07,7.62,43422.08,4833.74
2025-06-26,INV38840,Mumbai,Grocery,Rice,1,1770.95,3.49,1709.14,98.75
2024-12-08,INV91138,Ahmedabad,Fashion,Dress,14,303.1,28.63,3028.51,237.61
2024-06-14,INV45127,Pune,Fashion,Jacket,8,2568.94,13.95,17684.58,4249.89
2024-12-26,INV88060,Ahmedabad,Grocery,Wheat,3,3030.4,13.65,7850.25,951.73
2024-06-09,INV21182,Mumbai,Home Appliances,Microwave,17,2916.41,6.96,46128.27,2737.23
2023-12-04,INV78826,Mumbai,Fashion,Jeans,19,2240.82,3.44,41110.98,8936.9
2024-06-30,INV69726,Kolkata,Fashion,Dress,1,744.41,26.6,546.4,107.07
2025-04-24,INV65765,Mumbai,Home Appliances,Microwave,8,830.18,17.71,5465.24,1085.4
2024-06-11,INV20634,Ahmedabad,Fashion,Jeans,8,2574.6,21.57,16154.07,3394.89
2023-12-10,INV28223,Bangalore,Grocery,Sugar,3,2217.76,25.27,4972.0,841.9
2025-01-02,INV52754,Chennai,Grocery,Wheat,17,4823.47,12.12,72060.71,13023.32
2025-10-20,INV55125,Hyderabad,Home Appliances,Refrigerator,7,3768.18,17.69,21711.12,4425.54
2024-02-20,INV31555,Delhi,Home Appliances,Refrigerator,3,1258.27,21.87,2949.26,395.01
2024-10-27,INV31865,Ahmedabad,Grocery,Spices,17,4612.55,27.99,56465.45,5554.54
2024-02-21,INV69061,Delhi,Grocery,Wheat,12,1399.75,5.72,15836.21,3588.41
2025-10-24,INV35914,Hyderabad,Home Appliances,Microwave,12,1948.14,9.4,21180.18,2671.19
2024-07-25,INV34276,Kolkata,Electronics,Mobile,1,2433.1,1.33,2400.74,512.57
2024-08-08,INV52410,Pune,Electronics,Mobile,19,3088.78,9.35,53199.6,13199.83
2024-06-14,INV04337,Kolkata,Fashion,Shoes,15,3678.47,8.08,50718.74,7086.56
2024-05-21,INV31220,Ahmedabad,Grocery,Wheat,9,2134.9,25.19,14374.07,2415.57
2025-03-31,INV00310,Chennai,Electronics,Laptop,7,4234.42,8.91,26999.93,5624.02
2024-06-09,INV83558,Kolkata,Home Appliances,Mixer,1,2108.79,9.16,1915.62,450.38
2024-05-04,INV53449,Bangalore,Electronics,Mobile,12,2674.73,21.12,25317.92,2583.02
2024-02-06,INV01959,Kolkata,Electronics,Camera,6,4165.05,10.95,22253.86,1558.71
2023-12-07,INV81317,Hyderabad,Electronics,Camera,5,2272.45,9.9,10237.39,2166.58
2024-11-29,INV82746,Chennai,Fashion,T-Shirt,1,2563.53,14.88,2182.08,515.16
2025-04-08,INV48536,Hyderabad,Fashion,Jacket,19,1531.77,28.79,20724.69,3660.26
2024-12-03,INV60902,Ahmedabad,Home Appliances,Refrigerator,13,2116.5,22.74,21257.7,2734.72
2025-06-14,INV60108,Delhi,Grocery,Wheat,7,2635.8,12.92,16066.78,2885.97
2025-03-02,INV90340,Ahmedabad,Home Appliances,AC,14,2375.55,16.83,27660.43,2171.9
2025-07-13,INV50712,Pune,Home Appliances,Mixer,9,1432.62,27.94,9291.11,1734.35
2024-05-17,INV17650,Chennai,Electronics,Mobile,16,4250.43,12.05,59812.05,12918.89
2024-09-04,INV55494,Hyderabad,Grocery,Rice,15,2724.46,6.69,38132.9,5011.74
2024-01-22,INV91359,Mumbai,Electronics,Camera,6,2896.68,3.45,16780.47,2241.24
2025-05-27,INV61980,Pune,Fashion,Jacket,11,2733.91,26.68,22049.53,4081.81
2024-01-15,INV27600,Bangalore,Fashion,Jacket,18,4004.42,4.1,69124.3,8262.22
2024-01-03,INV48676,Kolkata,Grocery,Sugar,1,602.61,13.76,519.69,98.43
2024-03-03,INV28779,Mumbai,Electronics,Camera,15,1737.54,16.31,21812.21,4757.4
2024-11-07,INV22390,Kolkata,Fashion,T-Shirt,9,2538.78,18.64,18589.96,942.65
2024-07-28,INV59674,Delhi,Fashion,Dress,14,3157.12,11.27,39218.38,3067.35
2024-08-07,INV09698,Pune,Grocery,Rice,4,3558.17,15.22,12066.47,2543.67
2024-04-14,INV16837,Delhi,Grocery,Wheat,8,1299.59,17.3,8598.09,2087.35
2024-04-14,INV21074,Mumbai,Home Appliances,Microwave,6,4511.06,3.78,26043.25,3348.95
2025-05-04,INV79944,Kolkata,Fashion,Shoes,12,2556.54,17.82,25211.57,4831.28
2024-08-13,INV49784,Delhi,Grocery,Milk,7,4059.84,14.44,24315.19,3407.16
2025-05-09,INV25994,Delhi,Grocery,Spices,19,652.74,25.96,9182.49,1499.15
2025-04-05,INV82816,Pune,Electronics,Laptop,13,2345.98,22.83,23535.11,3645.99
2025-01-12,INV74958,Chennai,Fashion,Jacket,8,1618.58,10.07,11644.71,1368.0
2025-04-29,INV46142,Chennai,Fashion,Shoes,11,1353.85,0.12,14874.48,2217.66
2025-07-03,INV49945,Pune,Electronics,Smartwatch,14,1416.57,13.31,17192.34,1158.88
2025-07-04,INV05867,Pune,Home Appliances,Refrigerator,3,682.58,28.44,1465.36,240.87
2024-02-11,INV95373,Kolkata,Fashion,Dress,7,1809.53,22.2,9854.7,1498.05
2024-07-06,INV68711,Pune,Home Appliances,Washing Machine,4,2651.47,15.85,8924.85,2162.43
2024-02-06,INV64197,Kolkata,Home Appliances,Mixer,5,4370.34,23.91,16626.96,2543.86
2024-08-23,INV04200,Mumbai,Fashion,Jacket,16,689.78,9.55,9982.5,608.51
2024-12-11,INV40766,Bangalore,Grocery,Milk,9,1789.64,5.01,15299.81,867.17
2024-01-07,INV85378,Chennai,Electronics,Camera,10,1072.24,29.09,7603.25,418.19
2024-06-28,INV63549,Ahmedabad,Electronics,Mobile,8,4104.69,2.1,32147.93,6694.37
2025-05-10,INV14242,Delhi,Electronics,Smartwatch,10,3814.76,14.57,32589.49,3864.41
2024-06-19,INV55415,Ahmedabad,Home Appliances,Microwave,8,4558.22,21.47,28636.56,6498.68
2024-09-19,INV35775,Mumbai,Fashion,Jacket,12,3487.27,23.04,32205.64,6994.96
2025-01-06,INV06580,Mumbai,Home Appliances,Refrigerator,14,1384.33,3.01,18797.26,2264.81
2024-08-19,INV01925,Hyderabad,Grocery,Milk,18,4083.22,10.78,65574.88,10890.91
2024-06-11,INV05462,Pune,Home Appliances,Microwave,4,2175.14,1.63,8558.74,716.4
2024-04-17,INV28975,Bangalore,Grocery,Rice,15,1934.44,16.15,24330.42,5556.12
2024-01-23,INV44230,Delhi,Grocery,Spices,6,2892.64,24.99,13018.62,2442.59
2024-12-08,INV14423,Chennai,Fashion,T-Shirt,13,765.15,6.99,9251.66,2138.04
2024-09-01,INV04750,Delhi,Fashion,Dress,17,2914.65,10.93,44133.34,2915.59
2025-10-02,INV34939,Delhi,Fashion,T-Shirt,6,341.04,21.88,1598.52,185.06
2024-07-10,INV16548,Hyderabad,Fashion,T-Shirt,5,2875.18,23.16,11046.44,2602.56
2023-12-26,INV22774,Mumbai,Electronics,Smartwatch,19,4639.52,27.04,64314.88,4371.85
2025-07-04,INV32816,Hyderabad,Electronics,Laptop,7,577.77,10.37,3624.99,288.83
2024-03-19,INV11504,Delhi,Grocery,Milk,4,4983.83,11.26,17690.6,3003.91
2025-02-06,INV12257,Hyderabad,Electronics,Laptop,14,2827.21,11.52,35021.22,3633.29
2025-03-09,INV89615,Mumbai,Electronics,Mobile,2,2617.14,23.04,4028.3,333.78
2023-11-18,INV10583,Delhi,Grocery,Milk,3,346.64,0.56,1034.1,253.13
2025-10-26,INV34872,Chennai,Grocery,Sugar,10,1359.14,3.9,13061.34,1950.52
2025-07-25,INV23297,Pune,Grocery,Spices,18,2274.29,21.26,32233.97,5630.83
2024-04-04,INV68048,Chennai,Grocery,Spices,19,2978.71,9.32,51320.79,12773.04
2025-02-02,INV37920,Ahmedabad,Grocery,Spices,15,261.78,7.32,3639.27,265.15
2025-03-27,INV04272,Hyderabad,Home Appliances,Washing Machine,4,3784.63,17.49,12490.79,2962.49
2025-06-10,INV90904,Ahmedabad,Fashion,Jeans,9,2610.57,2.23,22971.19,4900.1
2023-11-21,INV74805,Bangalore,Electronics,Laptop,16,3327.76,21.2,41956.4,9591.48
2024-09-29,INV50753,Hyderabad,Grocery,Sugar,5,4002.55,28.94,14221.06,1141.22
2024-04-18,INV15734,Bangalore,Home Appliances,Microwave,5,260.27,4.8,1238.89,157.12
2025-10-12,INV63330,Pune,Fashion,Jacket,9,4877.71,21.13,34623.45,6662.88
2025-03-21,INV48273,Chennai,Home Appliances,AC,1,3709.75,19.79,2975.59,284.73
2023-11-14,INV84648,Mumbai,Grocery,Rice,17,3367.5,21.98,44664.5,7480.18
2024-09-22,INV13837,Mumbai,Home Appliances,Refrigerator,10,3382.15,29.92,23702.11,4883.54
2025-01-23,INV68679,Hyderabad,Fashion,Jacket,4,2910.85,15.82,9801.41,804.47
2024-07-04,INV73683,Ahmedabad,Home Appliances,Refrigerator,6,4829.15,28.23,20795.29,1846.32
2024-11-17,INV94503,Ahmedabad,Home Appliances,Microwave,13,2870.04,6.65,34829.37,7012.01
2024-05-05,INV00357,Hyderabad,Grocery,Milk,6,2953.83,27.29,12886.38,1130.1
2024-11-13,INV76828,Chennai,Grocery,Wheat,8,4682.98,4.94,35613.13,2080.88
2024-10-27,INV44964,Delhi,Fashion,Jeans,10,4995.5,25.17,37381.33,7399.28
2025-01-16,INV89603,Pune,Electronics,Smartwatch,1,4226.08,7.83,3895.18,270.87
2023-11-19,INV43646,Delhi,Home Appliances,Mixer,6,2160.88,15.8,10916.77,1334.86
2025-01-01,INV35135,Bangalore,Home Appliances,Refrigerator,6,1605.5,29.21,6819.2,733.66
2024-03-03,INV36333,Ahmedabad,Electronics,Smartwatch,15,3961.71,12.22,52163.84,8495.81
2024-10-01,INV13292,Bangalore,Fashion,T-Shirt,1,123.41,24.27,93.46,22.21
2024-12-18,INV35758,Ahmedabad,Home Appliances,Refrigerator,4,3938.81,21.8,12320.6,2344.59
2025-10-09,INV53829,Delhi,Home Appliances,Refrigerator,17,1692.94,18.73,23389.49,5031.59
2024-05-04,INV64720,Hyderabad,Electronics,Laptop,1,2162.04,19.05,1750.17,387.24
2024-02-20,INV04563,Delhi,Grocery,Milk,4,890.13,0.0,3560.52,689.49
2025-10-01,INV87558,Pune,Grocery,Rice,4,2237.72,19.34,7219.78,1226.94
2025-08-08,INV12529,Ahmedabad,Electronics,Headphones,9,1717.98,8.87,14090.36,893.41
2024-12-27,INV95912,Hyderabad,Electronics,Camera,7,652.01,1.95,4475.07,1096.28
2024-07-09,INV79908,Chennai,Grocery,Milk,10,3523.57,22.69,27240.72,5611.38
2025-08-12,INV32136,Kolkata,Electronics,Smartwatch,14,4636.46,18.1,53161.65,4818.08
2024-04-30,INV54515,Ahmedabad,Fashion,Jeans,18,4946.46,26.22,65690.97,16393.63
2025-07-17,INV82540,Hyderabad,Electronics,Mobile,6,1193.15,2.95,6947.71,1708.33
2024-02-28,INV52828,Kolkata,Grocery,Wheat,17,1651.47,25.7,20859.72,3519.51
2024-07-18,INV00117,Delhi,Electronics,Laptop,17,4087.14,20.58,55182.11,7615.2
2024-05-31,INV86025,Bangalore,Home Appliances,Washing Machine,4,2613.64,21.13,8245.51,1880.63
2023-12-27,INV88181,Delhi,Fashion,Shoes,1,1343.37,22.54,1040.57,129.04
2025-08-15,INV91676,Mumbai,Home Appliances,Refrigerator,13,1670.2,4.08,20826.73,1692.69
2024-06-29,INV70209,Ahmedabad,Grocery,Sugar,16,631.89,25.33,7549.32,1653.17
2025-06-17,INV58110,Kolkata,Grocery,Wheat,2,275.05,4.73,524.08,40.59
2025-06-14,INV33465,Mumbai,Home Appliances,Refrigerator,12,4394.9,3.0,51156.64,5194.86
2024-07-12,INV23056,Delhi,Grocery,Rice,18,1637.78,11.61,26057.41,4547.51
2025-01-16,INV23832,Bangalore,Grocery,Milk,2,2265.33,27.51,3284.28,471.54
2023-12-29,INV40291,Mumbai,Home Appliances,Washing Machine,8,561.3,17.19,3718.5,484.53
2024-02-17,INV78671,Chennai,Home Appliances,Refrigerator,5,2088.35,0.57,10382.23,589.91
2024-04-03,INV93502,Bangalore,Grocery,Wheat,13,2059.14,0.93,26519.87,6457.07
2025-09-29,INV82865,Ahmedabad,Electronics,Mobile,7,3415.93,21.6,18746.62,1255.91
2024-04-03,INV17822,Ahmedabad,Grocery,Rice,15,4526.67,15.78,57185.42,11912.58
2025-09-05,INV67254,Chennai,Electronics,Laptop,15,1162.58,26.23,12864.53,1321.04
2023-12-10,INV97210,Mumbai,Home Appliances,Refrigerator,13,914.0,2.12,11630.1,1512.42
2024-01-25,INV85024,Delhi,Home Appliances,Washing Machine,12,2225.49,1.81,26222.5,5239.86
2024-04-18,INV66306,Ahmedabad,Electronics,Headphones,3,1300.35,28.73,2780.28,155.79
2024-09-15,INV88399,Hyderabad,Electronics,Smartwatch,6,2740.54,7.15,15267.55,3362.2
2024-07-24,INV86386,Ahmedabad,Electronics,Mobile,7,3136.36,10.73,19598.8,4289.81
2025-08-27,INV92071,Bangalore,Fashion,Dress,14,522.9,11.88,6450.91,1591.11
2025-06-15,INV90980,Mumbai,Fashion,Jacket,15,3222.54,15.7,40749.02,9365.31
2023-11-24,INV67332,Hyderabad,Grocery,Sugar,1,1170.21,0.52,1164.12,192.06
2025-10-04,INV32682,Kolkata,Grocery,Sugar,2,670.64,5.69,1264.96,71.29
2024-04-01,INV90495,Bangalore,Home Appliances,Refrigerator,18,2829.55,19.11,41198.81,10072.98
2025-07-10,INV88375,Chennai,Electronics,Headphones,7,4791.21,12.13,29470.25,6632.75
2024-06-28,INV43216,Ahmedabad,Fashion,Jeans,8,168.61,22.93,1039.58,172.76
2025-04-29,INV83541,Pune,Grocery,Wheat,2,4047.4,1.62,7963.66,509.15
2025-02-13,INV49864,Chennai,Fashion,Jacket,14,3739.99,19.03,42395.78,8670.23
2024-07-07,INV22414,Delhi,Electronics,Headphones,18,4318.4,10.36,69678.25,8220.58
2024-09-20,INV02073,Mumbai,Home Appliances,Microwave,18,1346.78,29.38,17119.73,3585.69
2025-09-10,INV22804,Bangalore,Electronics,Camera,2,3806.71,8.91,6935.06,938.39
2024-05-03,INV59377,Mumbai,Home Appliances,AC,15,4665.41,21.21,55138.15,12633.07
2023-12-04,INV98655,Delhi,Grocery,Wheat,8,4020.21,23.67,24549.01,4958.89
2024-05-05,INV61511,Kolkata,Electronics,Smartwatch,1,4871.01,9.83,4392.19,1030.53
2025-08-28,INV59159,Kolkata,Electronics,Smartwatch,19,3367.81,13.91,55087.6,9512.42
2023-12-21,INV76994,Hyderabad,Grocery,Wheat,2,612.09,3.42,1182.31,141.33
2023-11-15,INV33319,Kolkata,Home Appliances,Microwave,13,557.79,25.57,5397.12,918.99
2024-09-23,INV85732,Delhi,Home Appliances,Microwave,1,2293.13,4.69,2185.58,527.83
2025-03-27,INV39701,Ahmedabad,Grocery,Rice,6,2176.27,14.62,11148.6,865.19
2024-11-07,INV43404,Pune,Fashion,Dress,8,1507.6,0.41,12011.35,787.1
2023-11-11,INV00303,Delhi,Fashion,Jeans,10,1915.26,18.85,15542.33,2478.19
2024-09-10,INV36637,Hyderabad,Fashion,Jacket,4,3089.45,25.83,9165.78,1839.05
2025-06-24,INV11454,Mumbai,Fashion,Jeans,6,422.03,10.43,2268.07,392.27
2023-11-13,INV94204,Mumbai,Fashion,Dress,13,2151.99,11.76,24685.91,3769.02
2025-02-26,INV27224,Mumbai,Home Appliances,AC,19,3039.04,13.12,50166.04,10766.59
2024-04-23,INV43362,Mumbai,Grocery,Rice,9,2197.23,17.8,16255.11,1571.53
2025-01-07,INV42707,Mumbai,Fashion,T-Shirt,13,1590.4,13.49,17886.12,3776.42
2024-02-05,INV26482,Pune,Grocery,Spices,11,1611.67,23.78,13512.56,1028.18
2024-08-01,INV83311,Hyderabad,Grocery,Rice,13,4672.4,26.82,44450.41,9123.73
2024-01-22,INV28658,Mumbai,Electronics,Mobile,3,2631.37,25.86,5852.69,868.2
2025-02-19,INV78755,Kolkata,Fashion,Jeans,15,3405.47,16.5,42653.51,4956.02
2024-10-07,INV77548,Pune,Grocery,Wheat,1,2452.0,23.54,1874.8,275.78
2025-03-29,INV27325,Ahmedabad,Home Appliances,Mixer,8,2773.96,8.14,20385.28,3526.39
2024-06-13,INV50027,Mumbai,Electronics,Camera,11,4844.64,23.15,40954.16,9404.95
2023-12-16,INV43245,Mumbai,Fashion,Shoes,10,4683.07,2.85,45496.03,8407.88
2025-01-23,INV02683,Mumbai,Home Appliances,Washing Machine,6,457.35,18.5,2236.44,115.9
2024-11-21,INV99617,Pune,Grocery,Sugar,1,1102.49,11.24,978.57,50.46
2025-06-08,INV38487,Mumbai,Home Appliances,AC,12,4951.68,18.98,48142.21,4738.05
2024-03-03,INV40185,Bangalore,Electronics,Camera,12,389.11,5.06,4433.05,923.22
2025-10-12,INV85431,Mumbai,Home Appliances,Microwave,9,4653.53,21.21,32998.65,3825.94
2024-11-01,INV46423,Ahmedabad,Fashion,T-Shirt,7,3027.28,20.15,16920.98,2163.06
2024-05-12,INV61937,Bangalore,Fashion,Dress,4,3246.27,29.57,9145.39,848.5
2024-05-23,INV14834,Ahmedabad,Fashion,T-Shirt,14,106.59,12.82,1300.95,171.81
2023-12-16,INV60233,Chennai,Home Appliances,Microwave,10,1319.27,26.74,9664.97,1432.48
2025-08-20,INV23578,Delhi,Electronics,Headphones,12,1945.44,28.33,16731.56,2809.25
2025-05-22,INV18066,Pune,Electronics,Headphones,6,4556.53,8.22,25091.9,3789.46
2025-08-23,INV21250,Mumbai,Home Appliances,AC,5,3612.34,18.43,14732.93,2739.37
2024-01-10,INV44637,Kolkata,Fashion,Jacket,16,1116.94,12.59,15621.08,1368.95
2025-10-06,INV75963,Chennai,Electronics,Mobile,8,4848.28,4.21,37153.34,6222.19
2025-02-12,INV07298,Ahmedabad,Home Appliances,AC,19,607.41,27.36,8383.23,745.49
2025-04-24,INV02160,Pune,Grocery,Milk,15,4417.86,28.7,47249.01,5599.94
2024-10-24,INV00592,Hyderabad,Grocery,Wheat,7,1040.08,29.2,5154.64,618.55
